solar_power,load
0.0004988170735365166,29.99159391267943
0.00029929024412190993,20.89646142162931
0.00017957414647314595,23.518284531057603
0.00010774448788388756,21.548011026296535
6.464669273033252e-05,19.285555804334578
3.878801563819951e-05,23.39328700498236
2.3272809382919706e-05,20.63709155502318
1.3963685629751817e-05,22.580803085493258
8.378211377851092e-06,23.080793189794246
5.0269268267106545e-06,17.246533660232117
3.0161560960263923e-06,24.227645491534627
1.809693657615835e-06,16.69029466919727
1.085816194569501e-06,23.701093412942654
6.514897167417005e-07,28.318189532347073
3.908938300450204e-07,18.99962396343745
2.345362980270122e-07,18.35432423507399
0.21480044645692564,20.902711297933074
0.558480879344444,24.122960063446612
0.9794894448120968,17.24653366023212
1.4468948898278247,18.118391404606964
2.095567252383224,18.655880766730522
2.8529997654624206,29.088486786785776
3.6756883688558957,16.977788979170338
4.537530626437933,19.899606151179228
6.381795012850716,15.399695212470352
8.815512676561939,19.56211283077606
11.602902306652227,25.00106768412522
14.60249511656995,27.826011773425787
17.783109910817927,20.679278220073574
21.072337895664056,18.043392888961815
24.42673379486907,13.676291821707897
27.820230442689414,13.365360475595722
31.037730112924898,14.154407358945711
34.149631596609474,14.18253180231264
37.1981741683635,20.832400189515752
40.208701392959185,14.924704613384419
42.88189039014769,14.238780689046504
45.35267645089193,12.270069653361373
47.70202074976957,14.47315105043759
49.97849999152725,12.490377793068994
51.87371686142919,20.760526612022485
53.54017630821767,26.5635367600658
55.069381301138066,23.799528964726917
56.5162336217376,21.16051869546327
57.58380244085141,29.185359869494086
58.42380115907374,25.483870628590854
59.1272578167612,30.77751585787754
59.74878923812774,25.955736289524914
59.98362218011793,25.85730073774065
59.98643603448232,34.49619225861612
59.85003843627121,26.701034038748574
59.630113966514806,30.8915761004212
59.07623011268123,26.90884242584866
58.32197062840133,29.907220582578635
57.447485765853656,36.65864945971788
56.50086567634529,29.736911453301115
55.20410687103892,31.000948935737046
53.69726483625371,32.45560764543772
52.064372863781216,36.714898346451754
50.355850928696356,32.53685603738663
48.302764875912956,30.696267465928635
46.04294035251047,37.83831361205302
43.659072746736506,33.35090242595167
41.20077929153966,41.39449322889378
38.46768714197286,33.75714438569622
35.5697157757841,31.719684710669718
32.57281687962216,42.525720839874765
29.5165614654763,43.02102353694792
26.34030630614415,38.03049730839371
23.092051299700234,40.03045772559765
19.800596384989248,31.833744953213372
16.48322152531801,49.69589142936608
13.625923947084168,48.919344298623614
11.044672737712755,41.81167247216991
8.6290493496588,50.0
6.3128026543953135,47.038131531191155
4.700582892011545,37.57738127637094
3.510779289355602,47.74905496074412
2.5744253825363534,45.55534837812355
1.7901412932191167,39.561717002815485
1.2581993237044538,41.47730408991863
0.8776626260713297,39.808587116814095
0.5879690915671292,32.822787878283755
0.35278145494027746,40.805442387264186
0.21166887296416645,35.68366875633096
0.1270013237784999,36.264907252580855
0.07620079426709991,43.519451172172964
0.045720476560259946,42.481971705748435
0.027432285936155962,31.986866922655548
0.016459371561693577,36.55865143885769
0.009875622937016146,43.57257512075495
0.005925373762209687,31.191570163001796
0.0035552242573258118,29.032237900051914
0.002133134554395487,27.276022658694703
0.0012798807326372921,26.50885034240788
0.000767928439582375,21.310515726753568
0.000460757063749425,22.812048508732467
0.000276454238249655,19.437115304700814
0.000165872542949793,17.476216614395387
9.952352576987579e-05,21.030833762160203
5.971411546192545e-05,13.79816440963126
3.582846927715527e-05,17.11528625785311
2.1497081566293163e-05,19.566800238003882
1.2898248939775895e-05,20.382409095644864
7.738949363865536e-06,22.05425100690129
4.643369618319321e-06,20.29803576554407
2.7860217709915923e-06,15.062201892067186
1.6716130625949553e-06,21.271453999855055
1.002967837556973e-06,20.523031312479514
6.017807025341837e-07,13.78722712609968
3.610684215205102e-07,16.349676410642225
2.1664105291230614e-07,13.663792069100372
0.19945755673869706,22.38861938915257
0.5185893875513437,12.832558520699983
0.9095259127929918,17.666837841660136
1.3435452546920357,18.041830419885873
1.9645145158868833,27.68695202566708
2.697653728659209,13.97784835336443
3.4980949123780207,15.243448304876297
4.338917278664718,18.56994496755379
6.2012554882624595,16.682482323817574
8.67650320384682,16.237178637174505
11.519496623023155,19.005873839741213
14.583137464354667,15.291884846230454
17.78683819846984,10.496667252168816
21.0745748682552,11.248214877696235
24.412733099442676,12.720060747232257
27.781144267471415,12.318506194715532
30.937564012888696,10.177923560676936
33.966788904739104,12.771622226738302
36.91969688444938,12.631000009903648
39.826814716875575,14.71377128813244
42.3996008813097,11.009157109077329
44.77178804494858,16.071556915124805
47.023615808110314,11.393524501758709
49.203227930985754,14.47315105043759
51.009638771596165,13.707541203226707
52.592128842847565,18.173077822264887
54.040266452483564,21.533948804613072
55.4077925851503,13.255987640279882
56.412422812523324,15.695001867823123
57.19931549672012,18.168390415037063
57.855565655011176,25.457308654299872
58.43343029775878,18.51057114266805
58.67274893053979,26.338541213130355
58.70893995734081,29.42754257626488
58.62325442055386,28.51037322868776
58.46444294561412,28.58693421340884
57.94722688867052,22.655801601138407
57.21496808252463,18.088704492164094
56.353683626857354,32.14155136117366
55.41498378147723,24.882320034353732
54.01557696978022,27.338521421732327
52.33974597829308,34.65712657343799
50.49806047893184,37.28519955917006
48.556862274846154,22.932358627579895
46.164713033908214,29.6744126902635
43.501993170858924,22.077688043040393
40.67693093454283,39.59921626063805
37.754463274266655,37.7023788024462
34.96533834687794,39.64296539476439
32.256219059221706,27.261960437011236
29.595103155404967,40.82262954709953
26.962789281891908,38.378927912328464
24.20967071573134,36.73677291351491
21.384069333982264,34.99774483199304
18.514978262880074,44.34912225149741
15.619793378166019,27.846323871413013
13.023481224397027,42.28978800940774
10.606492709195061,37.71175361690183
8.297098377133315,31.629061504265163
6.052260554955697,37.73519065304094
4.498228995404531,30.50408376958794
3.3586811934292307,35.743042581216706
2.467823645999449,22.762049498302368
1.7261802512969742,28.301002372511714
1.219822698551168,44.24912423063722
0.8546366509793581,31.18063287947021
0.5741535065119462,32.3274851812106
0.3444921039071677,41.16012286750269
0.20669526234430063,34.547753738122154
0.12401715740658038,34.90712162558849
0.07441029444394821,38.2804923605442
0.04464617666636893,27.583829066654996
0.02678770599982135,37.03520450701956
0.01607262359989281,37.196138821841444
0.009643574159935683,35.35711271945938
0.005786144495961409,31.200944977457436
0.0034716866975768455,31.304067936469515
0.002083012018546107,31.147821028875462
0.0012498072111276643,19.158995809183388
0.0007498843266765985,24.996380276897394
0.000449930596005959,24.657324487418293
0.00026995835760357543,21.04802092199555
0.0001619750145621452,24.960443488150762
9.718500873728711e-05,21.352702391803962
5.8311005242372276e-05,17.262158350991523
3.498660314542336e-05,19.28868074248646
2.0991961887254017e-05,22.31049593535554
1.2595177132352408e-05,16.401237890148263
7.557106279411444e-06,20.594904889972785
4.534263767646866e-06,18.563695091250025
2.720558260588119e-06,11.218527965253362
1.6323349563528712e-06,20.060540466001108
9.794009738117226e-07,13.388797511734829
5.876405842870337e-07,13.687229105239476
3.525843505722201e-07,12.493502731220875
2.1155061034333202e-07,17.790272898659445
0.23781475113713535,13.145052335888096
0.6183180990958144,20.346472306898235
1.0844347320777856,10.748224773395247
1.6019193360737278,12.690373834789389
2.3266678309604996,13.065366413015129
3.1757746603817654,16.00905815208718
4.099496490523726,11.127904758848809
5.0679873210981,18.37307386398528
6.715411908627895,11.86226522454088
8.770196750330944,11.243527470468413
11.06939774453794,12.727873092611961
13.5152484302473,12.129447436526723
15.918674459518897,15.354383609268076
18.296645694927825,7.238919228832707
20.659344054019158,10.113862328563375
23.012878687319926,7.471727121147853
25.913258728465305,16.679357385665693
29.141746014317444,18.958999767462995
32.56709764699363,15.327821634977088
36.110567887764255,10.735725020787724
39.23393716599693,14.255967848881848
42.105245866706845,13.940349095541851
44.825318220903085,22.49955469354435
47.454648767191124,21.532386335537126
49.6229479357356,25.094815828681654
51.51462827763393,22.813610977808406
53.240337323544566,21.729257439105645
54.86646359186257,21.58394781504317
56.00323958215474,27.15258760169539
56.846405405631394,29.81503490709814
57.51340512901876,27.936947077817567
58.07470519235252,32.68997800682881
57.981884618882496,33.719645127873655
57.4965916633302,36.02272454581007
56.775815278528526,39.72733872486518
55.913748836177234,31.62437409703734
55.04362275420161,31.589999777366643
54.168660888451335,42.18978998854754
53.29079755243631,44.88036173731721
52.41119333426241,37.25551264672719
50.27242851034451,40.61013375277161
47.37816732298021,33.54621106044425
44.030608317548065,43.566325244451185
40.41107062127522,33.579022911039004
37.57193276783446,41.31949471324864
35.201034820092964,35.6196075242174
33.11108081577102,47.89748952295848
31.189693177500793,32.98059725495376
29.599588543577838,38.93360443428736
28.208253712263243,45.24285456293543
26.93618076251366,44.04756571984088
25.735664941703085,40.246078458077456
23.787925130730216,43.90538103393029
21.391850925659973,38.5804864231248
18.7267760841313,33.130594286244055
15.900300860727572,36.878957599425505
13.368228822216397,46.385019457447996
11.012798694640743,44.22568719449811
8.763353713626408,39.747650822852414
6.577499820548857,40.846066583238645
4.997487102533405,33.513399209849496
3.7809790895552067,38.308616803911136
2.7825738995993614,37.28832449732194
1.9150304034569214,33.92589104589781
1.3331327898471368,32.77903874415742
0.9226227057569394,37.10864055358877
0.6149451393784948,37.80862669961015
0.36896708362709685,31.899368654402878
0.22138025017625812,31.50406397818991
0.13282815010575486,31.708747427138128
0.0796968900634529,32.51029406309565
0.04781813403807174,37.603943250661935
0.028690880422843037,27.672889803983608
0.01721452825370582,30.000968727135078
0.010328716952223491,28.48381125439677
0.006197230171334094,31.035323255407736
0.0037183381028004564,30.2290892122224
0.0022310028616802737,29.832222066933497
0.001338601717008164,20.38084662656892
0.0008031610302048984,40.87419102660557
0.0004818966181229391,26.144795047713718
0.00028913797087376335,20.655841183934466
0.00017348278252425804,21.804255954750786
0.00010408966951455483,23.372974906995136
6.24538017087329e-05,20.033978491710112
3.747228102523973e-05,26.160419738473127
2.2483368615143835e-05,18.799627921717057
1.34900211690863e-05,19.335554814764674
8.094012701451779e-06,18.49807139006052
4.856407620871066e-06,20.74646439033902
2.9138445725226395e-06,21.790193733067326
1.7483067435135837e-06,18.818377550628345
1.04898404610815e-06,17.3918432842946
6.2939042766489e-07,19.46523974806774
3.7763425659893393e-07,17.666837841660136
2.2658055395936032e-07,17.834022032785782
0.2071290021929384,18.763691132970422
0.53853513380497,12.649749638814933
0.94450767901679,22.515179384303753
1.3952200723884778,12.657561984194638
2.0185337249763715,13.582543677151461
2.745408133093983,16.043432471757875
3.534418994529425,13.712228610454527
4.360711727955562,10.815410943660694
6.175974960384263,12.39506717943662
8.584620492214496,12.37163014329751
11.349295403685652,12.74662272152325
14.32758794294135,11.554458816580587
17.495422574792116,8.296710793244479
20.776982462199918,14.859080912194916
24.12677750294193,8.427958195623487
27.517513635684477,9.195130511910312
30.67965692043951,14.468463643209772
33.70464449640201,10.152924055461888
36.64733864708901,16.291865054832424
39.54065674261069,17.332469459408852
42.14352026235482,11.760704734604744
44.57211103663241,14.585648823905318
46.89613816363007,14.25596784888185
49.15742710225977,20.04960318246952
51.0435297902849,26.443226641218374
52.70452072794729,15.829374208354013
54.230444615392045,24.24483265136998
55.6753282727062,24.779197075341653
56.87213036518796,24.5885758480769
57.92008351877027,24.01358722813077
58.878727309012916,35.852415416532544
59.78378548125175,24.941693859239468
60.25010598968964,35.73210529768512
60.45318389984696,35.34773790500373
60.49831625103595,30.19002748532388
60.44868126684394,35.264927043978886
60.01231398333006,40.29607746850755
59.34390732022309,37.200826229069264
58.53627702936023,34.62743966099513
57.645112561843845,42.83352724783505
56.37395569024212,38.04455953007717
54.87480337618916,34.508692011223644
53.238853796665474,33.627459452393154
51.52082585785934,42.141353447193374
49.439021884371584,37.33519856960015
47.13895229007485,37.0211422853361
44.70792332329271,50.0
42.19831873301935,48.35529296220907
39.380739825972846,45.08348271718948
36.37837632886249,43.83506992551297
33.26514207771379,45.59753504317395
30.0853853741421,47.509997192125205
26.819686562173366,44.410058545459094
23.502422485166417,50.0
20.154219249136524,48.35373049313313
16.787452517692866,37.25082523949936
13.946548453338817,44.13193904994168
11.421161989238527,47.97405050767957
9.085086085290486,39.7898374879028
6.862596517433794,40.61169622184755
5.229916636588694,45.08660765534137
3.9511225679505433,39.339846394031916
2.884659986636563,37.528944735016786
1.9455962977170795,45.00535926339246
1.328458007931609,37.760190158255995
0.9044749576265413,29.741598860528942
0.5963850510097154,40.50544832468359
0.3578310306058292,30.98844918312952
0.2146986183634975,34.319633253034844
0.12881917101809848,36.07116108716423
0.07729150261085908,38.29299211315173
0.046374901566515435,36.11178528313868
0.027824940939909257,32.79622590399277
0.016694964563945557,36.59615069668025
0.01001697873836733,25.407309643869773
0.006010187243020398,28.675994950737458
0.0036061123458122385,23.427661324653055
0.0021636674074873427,28.996301111305286
0.0012982004444924056,30.604081790448134
0.0007789202666954434,22.530804075063163
0.00046735216001726597,27.747888319628757
0.0002804112960103595,22.299558651823958
0.0001682467776062157,18.34338695154241
0.00010094806656372942,15.855936182645005
6.056883993823764e-05,21.91675372821851
3.634130396294259e-05,20.632404147795356
2.180478237776555e-05,22.291746306444256
1.3082869426659328e-05,17.68402500149548
7.849721655995597e-06,24.769822260886013
4.709832993597358e-06,17.1340358867644
2.8258997961584147e-06,24.64013732758294
1.6955398776950484e-06,20.519906374327633
1.017323926617029e-06,14.965328809358873
6.103943559702173e-07,21.635509294549205
3.662366135821304e-07,16.89810305629737
2.197419681492782e-07,19.929293063622094
0.21480043758032777,17.1418482321441
0.5584808740184852,26.215106156131053
0.9794894416165214,18.69650496270498
1.4468948879104797,15.591878908811044
2.0802243722517355,15.576254218051641
2.8131082794213644,13.98566069874413
3.605724840288018,20.59490488997278
4.43418099337288,16.230928760870743
6.227727959125193,19.035560752184086
8.600329412477972,14.224718467363036
11.320363558391032,15.07001423744689
14.248857319840253,16.990288731777866
17.371469806026052,12.85130814961127
20.61055352705379,18.51369608081993
23.919519988986686,11.099780315481881
27.27041609546268,16.33248925080688
30.439341122419933,12.991930366445919
33.49908350166594,14.138782668186307
36.49331629228521,12.154446941741769
39.44824332972841,12.754435066902955
42.11875797258761,12.565376308714143
44.6186251786964,9.601372471654864
47.01610392275495,13.030992093344436
49.35214958958334,18.207452141935576
51.18337760115067,16.193429503048172
52.71171501956135,17.998081285759543
54.05831808207805,17.980894125924195
55.29588053105834,25.396372360338187
56.322261261596516,24.030774387966115
57.22193296106944,26.60103601788837
58.04557924190321,17.19497218072608
58.82361027155347,21.321453010285154
59.02959994666524,22.847985297479095
58.89236480905392,25.00575509135304
58.549194783808744,28.960364322558654
58.08246382598325,22.38393198192475
57.41885327676092,19.624611593813682
56.63711497270047,30.274400815424677
55.78450001573718,32.10717704150298
54.88935906703214,27.305709571137573
53.69253070162263,35.01961939905621
52.3146898861904,37.300824249929455
50.828241600744576,31.6462486641005
49.276628833290566,35.87116504544384
47.38673123650057,32.22279975312258
45.29386274210897,39.72421378671331
43.07921170915641,48.17717148755184
40.791491153067284,39.23047355871607
38.245128577361065,39.66483996182756
35.5435807898846,37.62113041049728
32.748921875345985,46.6584515457376
29.89839628457006,39.580466631726765
26.814893261297723,41.431992486716354
23.591603778527517,45.11941950593612
20.28444242005859,39.95702167902844
16.926957936170435,37.21957585798055
13.999565946463195,50.0
11.330229453264499,42.19760233392724
8.815726257970928,44.920985933291675
6.394123041420428,41.35855644014715
4.726360805754991,45.32879036211216
3.510903158620589,39.6507777401441
2.5668282646048044,40.155455251672905
1.7855830224601874,45.09442000072108
1.2554643612490959,38.05862175176065
0.8760216485981153,38.98204097564152
0.5869845050832002,40.29763993758349
0.3521907030499202,34.824310764563634
0.21131442182995203,32.63216665101901
0.12678865309797122,30.468146980841315
0.07607319185878272,33.8368303085692
0.04564391511526963,33.84151771579702
0.02738634906916177,25.652617288792438
0.016431809441497063,28.458811749181724
0.009859085664898235,29.119736168304584
0.005915451398938941,28.51349816683964
0.003549270839363364,27.02290266839233
0.0021295625036180186,26.82759403389976
0.0012777375021708107,26.582286388977078
0.0007666425013024865,22.508929507999994
